customer_id,product_category,product,type,price,num_clicks,added_to_cart,purchased,timestamp
CUST0520,Clothing,T-Shirt,V-Neck,472.31,0,No,No,2025-02-04 06:43:49.306712
CUST0868,Electronics,Laptop,Ultrabook,255.14,3,Yes,Yes,2025-02-09 13:18:46.306712
CUST0588,Clothing,Jeans,Slim,552.13,3,Yes,No,2025-03-18 09:03:35.306712
CUST0850,Home,Chair,Office,219.9,1,Yes,No,2025-02-09 00:58:05.306712
CUST0720,Home,Lamp,Halogen,210.03,1,Yes,No,2025-01-14 02:25:46.306712
CUST0186,Clothing,Jacket,Denim,278.74,6,No,No,2025-01-20 06:20:51.306712
CUST0146,Electronics,Mobile,Android,194.87,2,No,No,2025-02-19 00:47:54.306712
CUST0430,Books,Biography,Historical,752.52,1,No,No,2025-02-18 10:29:17.306712
CUST0320,Home,Table,Coffee,872.26,5,No,No,2025-04-09 06:32:18.306712
CUST0054,Clothing,T-Shirt,Round Neck,877.32,1,Yes,No,2025-03-19 22:39:46.306712
CUST0084,Home,Lamp,Halogen,689.57,2,No,No,2025-03-01 15:52:32.306712
CUST0622,Books,Biography,Celebrity,636.41,1,No,No,2025-02-03 10:30:50.306712
CUST0774,Toys,Puzzle,3D,802.69,6,No,No,2025-02-24 05:58:23.306712
CUST0114,Home,Table,Study,626.16,4,No,No,2025-03-05 16:02:50.306712
CUST0684,Home,Chair,Office,528.18,3,Yes,Yes,2025-03-12 16:43:49.306712
CUST0057,Electronics,Mobile,iOS,146.31,4,No,No,2025-02-03 00:24:46.306712
CUST0786,Clothing,Jeans,Regular,541.14,4,No,No,2025-02-14 08:46:56.306712
CUST0123,Electronics,Laptop,Ultrabook,424.31,4,No,No,2025-01-30 13:36:01.306712
CUST0133,Books,Textbook,Math,304.72,3,Yes,No,2025-04-04 10:03:28.306712
CUST0685,Home,Chair,Dining,321.51,2,No,No,2025-04-07 04:15:30.306712
CUST0760,Electronics,Laptop,Gaming,50.0,2,No,No,2025-02-27 03:30:25.306712
CUST0944,Electronics,Laptop,Ultrabook,676.81,3,No,No,2025-03-10 04:19:12.306712
CUST0415,Books,Biography,Historical,676.92,3,No,No,2025-02-21 19:59:44.306712
CUST0022,Home,Chair,Dining,316.16,4,No,No,2025-04-04 06:57:46.306712
CUST0707,Home,Chair,Dining,353.08,3,Yes,No,2025-02-06 03:10:13.306712
CUST0447,Toys,Doll,Barbie,337.95,1,Yes,No,2025-02-20 22:24:18.306712
CUST0892,Home,Table,Study,334.48,2,Yes,No,2025-02-04 00:30:08.306712
CUST0342,Clothing,T-Shirt,Round Neck,517.23,5,No,No,2025-03-06 00:36:02.306712
CUST0523,Clothing,Jeans,Regular,779.45,1,Yes,No,2025-03-25 03:07:05.306712
CUST0982,Clothing,T-Shirt,Round Neck,511.4,2,No,No,2025-01-27 17:26:30.306712
CUST0263,Clothing,T-Shirt,Round Neck,524.53,4,No,No,2025-03-28 07:37:55.306712
CUST0778,Electronics,Mobile,iOS,824.94,2,No,No,2025-02-27 13:17:27.306712
CUST0773,Toys,Car,Remote Control,676.62,2,No,No,2025-03-20 15:21:28.306712
CUST0947,Toys,Car,Remote Control,484.43,4,No,No,2025-04-07 10:02:35.306712
CUST0995,Home,Chair,Dining,683.85,6,No,No,2025-01-20 03:19:13.306712
CUST0481,Books,Textbook,Science,366.37,6,No,No,2025-03-31 19:47:04.306712
CUST0282,Toys,Puzzle,3D,308.98,2,Yes,No,2025-03-03 18:22:57.306712
CUST0076,Home,Lamp,Halogen,584.72,7,Yes,Yes,2025-02-18 07:25:22.306712
CUST0852,Home,Chair,Office,262.2,0,No,No,2025-03-14 05:16:31.306712
CUST0609,Toys,Doll,Action,448.95,3,Yes,No,2025-03-31 09:16:16.306712
CUST0757,Electronics,Laptop,Gaming,567.7,4,Yes,Yes,2025-02-28 16:29:52.306712
CUST0514,Clothing,T-Shirt,V-Neck,440.92,4,No,No,2025-01-23 13:22:43.306712
CUST0831,Home,Table,Coffee,668.12,1,No,No,2025-03-03 11:53:10.306712
CUST0662,Clothing,T-Shirt,Round Neck,609.35,4,No,No,2025-03-23 05:04:48.306712
CUST0449,Books,Textbook,Math,479.4,4,No,No,2025-02-17 20:08:44.306712
CUST0382,Home,Lamp,Halogen,745.03,1,Yes,No,2025-03-29 16:50:08.306712
CUST0347,Toys,Puzzle,3D,617.34,4,No,No,2025-01-19 21:47:15.306712
CUST0338,Electronics,Headphones,Wired,405.02,0,No,No,2025-02-10 02:18:44.306712
CUST0259,Toys,Puzzle,3D,602.78,7,No,No,2025-01-21 10:06:55.306712
CUST0597,Clothing,Jeans,Regular,535.92,4,Yes,No,2025-03-22 07:46:41.306712
CUST0679,Books,Novel,Fiction,462.49,0,Yes,No,2025-02-12 13:34:48.306712
CUST0573,Books,Textbook,Science,311.49,5,Yes,No,2025-03-19 13:41:10.306712
CUST0720,Toys,Puzzle,3D,312.91,3,Yes,No,2025-01-15 06:40:55.306712
CUST0372,Home,Chair,Office,717.2,2,No,No,2025-02-15 16:29:45.306712
CUST0971,Books,Novel,Fiction,122.96,3,No,No,2025-01-26 20:45:08.306712
CUST0159,Electronics,Laptop,Gaming,440.75,6,No,No,2025-03-03 19:12:16.306712
CUST0790,Toys,Car,Electric,514.01,2,No,No,2025-03-18 18:36:31.306712
CUST0345,Toys,Puzzle,3D,732.38,3,Yes,Yes,2025-01-31 01:36:12.306712
CUST0852,Toys,Puzzle,3D,630.66,3,No,No,2025-01-17 18:00:45.306712
CUST0421,Home,Table,Coffee,1037.51,6,No,No,2025-02-25 15:15:35.306712
CUST0626,Home,Table,Study,450.79,6,No,No,2025-02-05 05:28:05.306712
CUST0547,Clothing,Jeans,Regular,331.35,2,No,No,2025-04-11 06:36:53.306712
CUST0856,Clothing,Jeans,Regular,414.14,3,No,No,2025-02-27 07:59:39.306712
CUST0788,Home,Lamp,Halogen,361.52,2,No,No,2025-01-29 05:49:29.306712
CUST0837,Clothing,Jacket,Leather,716.9,4,No,No,2025-04-08 06:26:37.306712
CUST0257,Electronics,Headphones,Wired,384.49,2,No,No,2025-04-08 09:02:31.306712
CUST0381,Toys,Puzzle,Jigsaw,496.29,3,No,No,2025-02-10 04:26:48.306712
CUST0086,Clothing,Jeans,Regular,715.23,5,Yes,No,2025-01-27 19:32:57.306712
CUST0851,Books,Novel,Fiction,528.97,2,No,No,2025-04-02 19:15:30.306712
CUST0462,Home,Chair,Dining,377.05,1,No,No,2025-01-18 16:17:58.306712
CUST0406,Toys,Doll,Barbie,473.75,1,Yes,No,2025-02-20 00:02:03.306712
CUST0084,Home,Chair,Office,515.37,4,No,No,2025-02-13 10:47:29.306712
CUST0954,Electronics,Headphones,Wired,541.34,4,No,No,2025-03-31 08:15:08.306712
CUST0150,Clothing,T-Shirt,V-Neck,651.79,1,No,No,2025-04-12 13:53:23.306712
CUST0850,Books,Textbook,Math,474.29,1,No,No,2025-03-28 04:25:47.306712
CUST0723,Books,Biography,Historical,123.63,6,No,No,2025-04-11 11:00:10.306712
CUST0082,Electronics,Laptop,Gaming,311.23,7,No,No,2025-04-04 13:48:25.306712
CUST0154,Toys,Car,Remote Control,281.08,4,No,No,2025-01-24 07:17:09.306712
CUST0795,Home,Chair,Dining,278.86,2,No,No,2025-01-25 08:07:45.306712
CUST0049,Clothing,Jeans,Regular,457.02,3,No,No,2025-01-19 14:33:11.306712
CUST0114,Books,Textbook,Math,722.06,2,Yes,No,2025-03-15 20:45:49.306712
CUST0528,Toys,Puzzle,Jigsaw,263.32,2,No,No,2025-02-10 18:54:53.306712
CUST0440,Electronics,Headphones,Wired,501.1,2,No,No,2025-02-05 20:45:26.306712
CUST0585,Books,Novel,Fiction,404.86,2,Yes,No,2025-03-05 08:00:33.306712
CUST0999,Home,Chair,Office,139.24,3,Yes,Yes,2025-02-28 03:41:45.306712
CUST0045,Books,Biography,Celebrity,429.0,6,No,No,2025-03-27 01:34:32.306712
CUST0017,Home,Chair,Dining,261.21,5,No,No,2025-02-05 22:03:57.306712
CUST0751,Electronics,Headphones,Wired,528.59,1,No,No,2025-01-26 11:04:07.306712
CUST0046,Home,Table,Study,104.14,2,No,No,2025-04-02 11:48:53.306712
CUST0659,Clothing,Jacket,Denim,649.58,6,No,No,2025-03-22 00:34:34.306712
CUST0491,Clothing,T-Shirt,Round Neck,406.94,5,No,No,2025-03-24 00:42:28.306712
CUST0795,Books,Novel,Mystery,478.81,3,Yes,Yes,2025-03-31 07:37:12.306712
CUST0205,Electronics,Laptop,Ultrabook,624.31,4,Yes,No,2025-04-02 16:14:08.306712
CUST0557,Books,Biography,Historical,426.08,3,Yes,No,2025-02-01 01:30:18.306712
CUST0293,Home,Chair,Dining,548.09,7,Yes,Yes,2025-04-01 02:48:17.306712
CUST0377,Books,Biography,Celebrity,50.0,1,Yes,No,2025-04-10 08:51:30.306712
CUST0980,Books,Biography,Historical,733.16,2,No,No,2025-03-02 16:26:21.306712
CUST0709,Books,Biography,Celebrity,459.11,3,No,No,2025-04-01 07:00:44.306712
CUST0085,Books,Novel,Mystery,724.82,2,No,No,2025-03-13 00:01:11.306712
CUST0843,Clothing,Jacket,Denim,689.51,2,Yes,No,2025-02-13 16:40:43.306712
CUST0106,Electronics,Laptop,Ultrabook,690.63,1,Yes,No,2025-02-12 06:23:20.306712
CUST0457,Toys,Car,Remote Control,602.62,5,Yes,Yes,2025-02-25 14:35:00.306712
CUST0360,Books,Novel,Mystery,570.29,1,No,No,2025-03-14 04:54:35.306712
CUST0446,Home,Table,Coffee,714.03,2,No,No,2025-01-20 19:03:37.306712
CUST0688,Books,Biography,Historical,521.36,3,No,No,2025-01-16 12:45:53.306712
CUST0147,Toys,Car,Remote Control,473.05,1,Yes,No,2025-01-16 21:17:21.306712
CUST0130,Electronics,Mobile,iOS,464.16,1,No,No,2025-02-17 16:04:26.306712
CUST0393,Toys,Puzzle,Jigsaw,516.5,3,No,No,2025-03-20 10:31:52.306712
CUST0461,Home,Lamp,Halogen,444.32,4,No,No,2025-03-28 14:19:03.306712
CUST0079,Toys,Puzzle,3D,626.67,3,No,No,2025-02-21 03:41:18.306712
CUST0322,Home,Chair,Office,860.1,1,No,No,2025-01-16 00:35:03.306712
CUST0754,Clothing,Jeans,Regular,747.79,5,Yes,No,2025-01-24 22:36:17.306712
CUST0269,Home,Table,Study,494.89,1,No,No,2025-02-03 08:11:14.306712
CUST0627,Home,Table,Study,146.18,1,No,No,2025-02-01 22:39:04.306712
CUST0126,Clothing,T-Shirt,V-Neck,500.04,0,No,No,2025-01-30 06:31:13.306712
CUST0921,Books,Novel,Mystery,498.14,1,Yes,No,2025-03-19 08:22:53.306712
CUST0356,Electronics,Headphones,Wired,328.31,1,No,No,2025-04-10 01:09:19.306712
CUST0308,Clothing,Jacket,Leather,725.12,6,Yes,No,2025-03-03 21:41:19.306712
CUST0230,Electronics,Mobile,Android,553.07,4,No,No,2025-02-05 11:50:14.306712
CUST0810,Books,Novel,Mystery,383.45,7,Yes,No,2025-02-18 07:49:38.306712
CUST0479,Toys,Puzzle,Jigsaw,412.38,4,No,No,2025-01-19 21:24:22.306712
CUST0317,Books,Textbook,Science,527.96,2,Yes,No,2025-03-05 13:09:41.306712
CUST0421,Books,Textbook,Math,747.02,4,No,No,2025-01-25 16:14:04.306712
CUST0996,Home,Table,Coffee,435.98,3,No,No,2025-02-26 04:43:06.306712
CUST0478,Toys,Doll,Barbie,326.07,3,Yes,No,2025-03-30 06:20:46.306712
CUST0565,Toys,Puzzle,Jigsaw,725.09,2,No,No,2025-02-24 12:16:32.306712
CUST0515,Electronics,Mobile,Android,151.23,1,No,No,2025-02-12 00:51:48.306712
CUST0169,Clothing,Jeans,Slim,523.8,1,No,No,2025-02-16 02:29:38.306712
CUST0971,Toys,Doll,Barbie,456.39,3,No,No,2025-02-06 20:09:16.306712
CUST0202,Toys,Doll,Barbie,50.0,6,Yes,No,2025-03-14 03:55:24.306712
CUST0547,Electronics,Headphones,Wireless,634.57,1,No,No,2025-03-11 23:12:56.306712
CUST0965,Toys,Puzzle,Jigsaw,618.36,3,No,No,2025-03-18 11:09:38.306712
CUST0640,Toys,Doll,Barbie,532.95,1,Yes,No,2025-04-03 15:08:30.306712
CUST0885,Electronics,Mobile,Android,510.18,4,No,No,2025-03-16 18:53:50.306712
CUST0790,Toys,Doll,Barbie,351.37,3,Yes,No,2025-02-22 22:55:10.306712
CUST0633,Electronics,Laptop,Ultrabook,340.6,5,No,No,2025-03-16 19:57:15.306712
CUST0980,Home,Lamp,LED,367.57,3,No,No,2025-04-01 15:15:40.306712
CUST0827,Books,Biography,Celebrity,380.44,4,No,No,2025-01-20 14:14:29.306712
CUST0706,Electronics,Mobile,iOS,453.2,3,No,No,2025-02-22 20:40:14.306712
CUST0496,Books,Novel,Mystery,593.27,0,No,No,2025-03-13 09:49:22.306712
CUST0148,Home,Table,Study,282.18,4,No,No,2025-03-25 19:00:40.306712
CUST0882,Home,Lamp,LED,468.84,4,No,No,2025-03-28 08:40:47.306712
CUST0380,Toys,Car,Electric,459.85,1,Yes,No,2025-02-13 11:47:45.306712
CUST0248,Books,Novel,Mystery,253.57,5,Yes,Yes,2025-01-27 04:28:14.306712
CUST0100,Electronics,Laptop,Ultrabook,509.59,3,No,No,2025-04-07 09:50:58.306712
CUST0631,Books,Novel,Fiction,566.37,8,No,No,2025-04-02 11:44:33.306712
CUST0336,Toys,Car,Remote Control,860.87,3,No,No,2025-01-31 22:32:50.306712
CUST0782,Clothing,Jeans,Regular,461.82,2,No,No,2025-03-02 22:23:46.306712
CUST0901,Home,Lamp,LED,623.7,2,No,No,2025-01-22 06:01:53.306712
CUST0968,Books,Textbook,Science,458.5,3,No,No,2025-02-05 21:08:25.306712
CUST0221,Toys,Doll,Barbie,919.94,1,No,No,2025-01-18 09:58:10.306712
CUST0289,Books,Textbook,Science,450.59,2,Yes,No,2025-02-10 06:02:38.306712
CUST0550,Electronics,Mobile,iOS,231.18,6,No,No,2025-01-26 12:17:34.306712
CUST0904,Home,Table,Study,179.35,3,Yes,No,2025-02-18 00:53:52.306712
CUST0047,Books,Novel,Fiction,502.85,1,No,No,2025-02-17 16:56:36.306712
CUST0567,Home,Chair,Dining,309.21,2,Yes,No,2025-03-03 11:12:08.306712
CUST0462,Toys,Doll,Barbie,191.95,4,Yes,Yes,2025-01-22 21:29:10.306712
CUST0404,Home,Lamp,Halogen,896.68,6,No,No,2025-03-27 19:23:53.306712
CUST0148,Clothing,Jacket,Denim,389.86,2,No,No,2025-03-03 01:28:04.306712
CUST0042,Electronics,Mobile,Android,294.76,5,No,No,2025-03-23 18:59:29.306712
CUST0342,Books,Textbook,Science,636.04,3,No,No,2025-01-27 23:15:31.306712
CUST0621,Toys,Puzzle,3D,738.5,0,No,No,2025-03-14 00:45:15.306712
CUST0327,Clothing,Jeans,Regular,638.05,2,No,No,2025-03-12 03:40:50.306712
CUST0345,Toys,Car,Remote Control,50.0,2,Yes,No,2025-03-23 07:41:07.306712
CUST0577,Home,Lamp,LED,743.47,3,Yes,Yes,2025-03-19 22:17:04.306712
CUST0113,Books,Textbook,Science,664.11,3,Yes,No,2025-03-24 22:19:47.306712
CUST0894,Electronics,Headphones,Wired,791.95,2,Yes,No,2025-02-08 06:55:57.306712
CUST0991,Toys,Car,Electric,155.98,4,No,No,2025-03-24 13:11:09.306712
CUST0053,Toys,Doll,Barbie,182.31,3,No,No,2025-03-05 09:45:06.306712
CUST0645,Toys,Doll,Barbie,658.59,7,Yes,No,2025-02-06 00:33:39.306712
CUST0033,Toys,Car,Electric,415.47,3,Yes,Yes,2025-02-25 07:53:46.306712
CUST0322,Books,Novel,Mystery,635.32,6,No,No,2025-03-21 13:11:03.306712
CUST0209,Books,Textbook,Science,639.11,1,Yes,No,2025-04-08 06:00:52.306712
CUST0869,Electronics,Headphones,Wireless,669.82,0,Yes,No,2025-03-04 20:49:17.306712
CUST0213,Toys,Doll,Action,487.94,5,No,No,2025-03-05 12:39:08.306712
CUST0386,Home,Chair,Dining,590.96,4,No,No,2025-04-12 01:36:19.306712
CUST0546,Home,Table,Study,404.23,4,No,No,2025-03-20 03:05:23.306712
CUST0791,Home,Table,Study,327.44,3,No,No,2025-02-01 04:12:35.306712
CUST0981,Clothing,Jeans,Regular,513.95,2,No,No,2025-02-04 08:10:48.306712
CUST0965,Home,Lamp,LED,372.05,3,Yes,No,2025-03-01 23:39:42.306712
CUST0325,Books,Biography,Celebrity,392.84,2,No,No,2025-02-10 10:47:59.306712
CUST0125,Toys,Car,Remote Control,158.53,5,Yes,No,2025-02-20 19:31:45.306712
CUST0839,Home,Chair,Dining,441.15,3,No,No,2025-01-17 14:13:26.306712
CUST0295,Electronics,Laptop,Ultrabook,394.39,2,No,No,2025-03-18 04:43:39.306712
CUST0263,Books,Novel,Fiction,678.04,3,No,No,2025-04-03 21:28:09.306712
CUST0552,Home,Table,Study,707.05,2,No,No,2025-01-26 20:04:16.306712
CUST0112,Toys,Car,Electric,517.52,1,Yes,No,2025-02-06 01:10:12.306712
CUST0052,Toys,Puzzle,Jigsaw,579.19,1,No,No,2025-01-18 14:30:54.306712
CUST0103,Books,Biography,Celebrity,799.72,1,Yes,No,2025-01-23 06:29:18.306712
CUST0698,Clothing,T-Shirt,Round Neck,749.55,4,No,No,2025-02-22 00:21:54.306712
CUST0669,Books,Biography,Historical,703.53,2,Yes,No,2025-03-27 21:36:08.306712
CUST0988,Home,Lamp,Halogen,554.3,5,No,No,2025-03-17 05:15:11.306712
CUST0061,Electronics,Headphones,Wireless,508.76,3,Yes,No,2025-03-24 17:11:17.306712
CUST0871,Electronics,Mobile,iOS,448.83,3,No,No,2025-04-09 03:58:54.306712
CUST0858,Clothing,T-Shirt,V-Neck,327.12,4,Yes,No,2025-01-31 14:20:22.306712
CUST0960,Home,Chair,Office,471.81,0,No,No,2025-02-11 11:30:22.306712
CUST0582,Toys,Puzzle,3D,813.65,2,No,No,2025-02-10 03:16:43.306712
CUST0466,Toys,Car,Remote Control,758.07,2,No,No,2025-04-09 20:19:40.306712
CUST0962,Clothing,Jacket,Denim,360.28,1,No,No,2025-02-08 23:57:30.306712
CUST0198,Electronics,Laptop,Gaming,325.9,3,Yes,No,2025-03-17 10:48:58.306712
CUST0264,Clothing,T-Shirt,V-Neck,581.58,5,Yes,No,2025-03-09 15:13:41.306712
CUST0691,Clothing,T-Shirt,V-Neck,590.51,1,No,No,2025-04-03 19:13:40.306712
CUST0438,Toys,Doll,Barbie,530.77,3,No,No,2025-02-21 10:12:39.306712
CUST0686,Electronics,Mobile,Android,653.29,4,No,No,2025-02-28 20:45:02.306712
CUST0332,Clothing,T-Shirt,V-Neck,898.5,2,No,No,2025-02-19 17:59:42.306712
CUST0242,Books,Biography,Celebrity,346.67,1,No,No,2025-02-11 19:47:12.306712
CUST0597,Toys,Puzzle,3D,361.92,2,Yes,No,2025-03-17 23:23:40.306712
CUST0369,Clothing,T-Shirt,Round Neck,500.82,3,No,No,2025-02-27 16:39:03.306712
CUST0315,Clothing,Jeans,Regular,658.07,3,No,No,2025-03-21 12:41:42.306712
CUST0121,Home,Lamp,LED,568.01,3,No,No,2025-02-03 18:48:30.306712
CUST0981,Clothing,Jeans,Slim,596.37,4,No,No,2025-02-26 16:22:44.306712
CUST0766,Toys,Doll,Action,609.45,3,No,No,2025-03-22 15:50:32.306712
CUST0563,Books,Textbook,Math,219.87,7,No,No,2025-03-28 11:27:48.306712
CUST0254,Toys,Puzzle,3D,502.87,2,No,No,2025-03-05 18:56:04.306712
CUST0721,Home,Chair,Office,695.16,2,No,No,2025-01-19 12:06:31.306712
CUST0849,Toys,Car,Electric,683.69,2,No,No,2025-03-10 02:41:36.306712
CUST0550,Clothing,T-Shirt,V-Neck,456.6,3,No,No,2025-04-06 11:17:55.306712
CUST0533,Books,Novel,Fiction,438.3,2,No,No,2025-03-24 02:44:30.306712
CUST0598,Books,Novel,Mystery,81.58,4,No,No,2025-04-02 00:35:27.306712
CUST0057,Books,Novel,Mystery,782.57,4,No,No,2025-02-26 20:37:10.306712
CUST0578,Electronics,Headphones,Wired,432.85,2,No,No,2025-03-19 19:51:51.306712
CUST0827,Home,Table,Coffee,342.11,3,No,No,2025-02-20 22:49:45.306712
CUST0261,Electronics,Headphones,Wireless,1024.16,3,Yes,No,2025-01-17 21:44:05.306712
CUST0434,Home,Table,Coffee,277.61,6,No,No,2025-03-07 01:12:15.306712
CUST0062,Electronics,Laptop,Gaming,566.75,2,No,No,2025-02-10 09:10:18.306712
CUST0419,Clothing,T-Shirt,V-Neck,440.48,3,Yes,Yes,2025-04-10 01:09:35.306712
CUST0392,Books,Biography,Celebrity,669.69,2,No,No,2025-01-21 07:11:52.306712
CUST0700,Toys,Puzzle,3D,50.62,5,No,No,2025-01-25 00:38:14.306712
CUST0183,Toys,Doll,Barbie,249.14,1,No,No,2025-03-25 04:14:03.306712
CUST0229,Electronics,Mobile,iOS,205.82,3,No,No,2025-02-27 11:04:45.306712
CUST0690,Toys,Doll,Action,458.21,0,Yes,No,2025-04-03 10:46:14.306712
CUST0236,Clothing,Jeans,Regular,922.03,2,Yes,No,2025-01-28 13:39:39.306712
CUST0283,Clothing,Jacket,Leather,779.32,3,No,No,2025-01-16 15:16:25.306712
CUST0829,Books,Textbook,Math,582.93,3,Yes,Yes,2025-01-20 01:00:04.306712
CUST0104,Toys,Puzzle,3D,571.2,6,No,No,2025-03-12 13:08:30.306712
CUST0689,Electronics,Mobile,Android,543.6,2,No,No,2025-02-21 13:32:53.306712
CUST0450,Clothing,Jacket,Leather,348.38,3,No,No,2025-03-27 18:02:52.306712
CUST0885,Electronics,Mobile,iOS,362.52,5,No,No,2025-02-05 05:50:16.306712
CUST0836,Toys,Doll,Action,519.66,3,No,No,2025-02-05 12:13:42.306712
CUST0310,Clothing,Jacket,Leather,489.43,2,No,No,2025-02-22 15:52:01.306712
CUST0308,Home,Chair,Office,610.46,2,No,No,2025-03-15 06:52:18.306712
CUST0696,Books,Textbook,Science,625.13,2,No,No,2025-01-18 01:26:59.306712
CUST0996,Home,Table,Study,569.93,0,No,No,2025-03-30 19:15:33.306712
CUST0538,Home,Table,Study,187.04,8,No,No,2025-02-22 03:30:53.306712
CUST0153,Home,Lamp,LED,651.36,3,No,No,2025-03-27 18:07:07.306712
CUST0551,Books,Novel,Fiction,622.49,1,No,No,2025-02-11 16:58:06.306712
CUST0879,Clothing,Jeans,Slim,566.77,2,No,No,2025-03-09 02:39:22.306712
CUST0423,Books,Textbook,Math,786.27,3,Yes,Yes,2025-02-07 06:23:05.306712
CUST0209,Home,Table,Coffee,714.28,7,No,No,2025-04-13 01:08:40.306712
CUST0461,Home,Chair,Office,904.01,4,No,No,2025-01-18 12:17:27.306712
CUST0275,Books,Textbook,Math,625.1,1,No,No,2025-04-08 07:53:06.306712
CUST0075,Clothing,Jacket,Leather,677.05,4,No,No,2025-03-01 01:16:17.306712
CUST0214,Home,Lamp,LED,722.59,2,No,No,2025-02-03 01:44:59.306712
CUST0960,Clothing,Jacket,Leather,715.53,3,No,No,2025-03-27 00:33:24.306712
CUST0773,Books,Novel,Fiction,432.97,0,Yes,No,2025-02-21 00:25:17.306712
CUST0938,Clothing,Jacket,Denim,568.47,7,No,No,2025-03-29 19:16:48.306712
CUST0290,Books,Biography,Celebrity,169.05,4,No,No,2025-02-12 10:52:40.306712
CUST0268,Home,Table,Study,607.76,1,No,No,2025-02-27 18:04:12.306712
CUST0101,Books,Biography,Historical,273.88,4,Yes,Yes,2025-02-22 16:43:44.306712
CUST0047,Toys,Puzzle,Jigsaw,624.54,1,Yes,No,2025-01-15 01:59:49.306712
CUST0268,Toys,Car,Remote Control,557.73,2,No,No,2025-02-11 04:02:59.306712
CUST0157,Clothing,Jeans,Slim,514.96,3,Yes,Yes,2025-04-04 10:04:40.306712
CUST0252,Books,Textbook,Science,458.83,1,No,No,2025-02-07 11:49:00.306712
CUST0782,Books,Textbook,Science,350.68,2,No,No,2025-02-27 06:00:40.306712
CUST0173,Home,Chair,Office,159.56,3,No,No,2025-03-24 10:39:14.306712
CUST0560,Books,Novel,Fiction,407.44,3,No,No,2025-03-05 09:04:51.306712
CUST0035,Electronics,Headphones,Wireless,424.12,2,No,No,2025-03-28 17:14:25.306712
CUST0007,Books,Novel,Fiction,566.41,4,No,No,2025-01-20 02:34:43.306712
CUST0725,Clothing,T-Shirt,Round Neck,266.87,3,No,No,2025-03-03 14:38:42.306712
CUST0467,Home,Chair,Dining,503.61,2,No,No,2025-03-18 12:26:44.306712
CUST0500,Electronics,Mobile,iOS,847.77,5,Yes,Yes,2025-03-05 21:50:04.306712
CUST0740,Home,Table,Study,435.75,4,Yes,Yes,2025-04-02 10:59:44.306712
CUST0715,Books,Novel,Fiction,50.0,4,No,No,2025-04-12 15:24:38.306712
CUST0099,Toys,Puzzle,Jigsaw,206.22,2,Yes,No,2025-02-01 03:26:09.306712
CUST0635,Toys,Doll,Action,552.39,3,No,No,2025-02-08 11:06:49.306712
CUST0815,Books,Novel,Mystery,248.98,2,No,No,2025-02-21 22:18:51.306712
CUST0471,Toys,Puzzle,Jigsaw,382.23,1,Yes,No,2025-02-11 15:11:36.306712
CUST0701,Electronics,Headphones,Wireless,332.55,4,No,No,2025-01-22 14:04:26.306712
CUST0416,Books,Biography,Celebrity,393.54,1,Yes,No,2025-01-18 22:57:33.306712
CUST0653,Electronics,Headphones,Wireless,739.03,3,No,No,2025-01-21 12:52:28.306712
CUST0512,Books,Textbook,Science,427.87,1,Yes,No,2025-03-09 10:44:36.306712
CUST0879,Electronics,Headphones,Wireless,607.78,4,No,No,2025-02-04 19:35:48.306712
CUST0217,Toys,Doll,Action,493.79,1,No,No,2025-01-18 00:41:57.306712
CUST0947,Electronics,Headphones,Wired,318.06,1,Yes,No,2025-04-10 19:44:59.306712
CUST0557,Toys,Car,Electric,52.35,3,No,No,2025-01-30 22:07:41.306712
CUST0952,Home,Chair,Office,75.86,4,No,No,2025-03-11 12:05:42.306712
CUST0148,Books,Novel,Mystery,380.13,5,No,No,2025-01-29 06:44:18.306712
CUST0578,Clothing,Jacket,Denim,278.0,3,No,No,2025-03-20 05:48:27.306712
CUST0919,Toys,Doll,Action,189.37,0,Yes,No,2025-03-27 20:53:56.306712
CUST0758,Clothing,Jacket,Leather,439.7,2,No,No,2025-03-03 03:08:01.306712
CUST0764,Home,Chair,Office,744.25,2,Yes,No,2025-02-24 22:41:29.306712
CUST0238,Electronics,Laptop,Ultrabook,402.57,4,No,No,2025-03-29 14:42:55.306712
CUST0335,Electronics,Headphones,Wired,806.77,2,Yes,No,2025-03-30 14:00:05.306712
CUST0462,Books,Novel,Mystery,527.57,5,Yes,No,2025-02-18 23:00:36.306712
CUST0443,Clothing,Jacket,Denim,322.15,2,Yes,No,2025-01-21 19:53:01.306712
CUST0791,Toys,Doll,Barbie,691.06,4,No,No,2025-03-23 17:51:54.306712
CUST0076,Electronics,Laptop,Gaming,172.1,4,Yes,Yes,2025-03-30 14:47:55.306712
CUST0650,Clothing,Jacket,Denim,421.51,1,No,No,2025-02-13 06:06:56.306712
CUST0370,Electronics,Mobile,Android,280.92,4,No,No,2025-02-12 10:31:01.306712
CUST0456,Home,Lamp,LED,559.68,6,No,No,2025-01-26 08:57:56.306712
CUST0090,Clothing,Jeans,Regular,627.09,5,No,No,2025-03-08 14:04:16.306712
CUST0569,Toys,Doll,Barbie,276.52,2,No,No,2025-01-16 01:23:47.306712
CUST0092,Home,Table,Coffee,744.62,2,No,No,2025-03-12 11:08:13.306712
CUST0613,Home,Lamp,LED,448.23,3,No,No,2025-02-10 20:15:20.306712
CUST0424,Books,Novel,Fiction,524.57,7,Yes,No,2025-01-29 23:21:31.306712
